internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
155115462,Vireo olivaceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,olivaceus,,,,,"(Linnaeus, 1766)","<em>Vireo olivaceus</em>&#160;(del Hoyo and Collar 2014) has been split into Red-eyed Vireo&#160;<em>V. olivaceus&#160;</em>and Chivi Vireo&#160;<em>V. chivi</em>, as previously adopted by Stotz&#160;<em>et al</em>. (1996). Battey and Klicka (2017) strengthen this case on the basis of complete genetic separation and entirely antithetical patterns of movement but make no attempt to consider morphological characters. Boesman (2016) provides further support via finding that there is an extreme likelihood that there are consistent differences between the songs, (allowing a score of 4), plus&#160;<em>chivi&#160;</em>has a dark brown versus ruby-red iris (3) and the different migratory habits (maximum permitted score 1). Consequently, Chivi Vireo&#160;<em>V. chivi</em>&#160;is accorded species status."
22699889,Sayornis saya,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Sayornis,saya,,,,,"(Bonaparte, 1825)",
22699871,Empidonax difficilis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Empidonax,difficilis,,,,,"Baird, 1858",
138330030,Suillus lakei,FUNGI,BASIDIOMYCOTA,BOLETALES,AGARICOMYCETES,SUILLACEAE,Suillus,lakei,,,,,(Murrill) A.H. Sm. &amp; Thiers,
22696631,Aechmophorus occidentalis,ANIMALIA,CHORDATA,PODICIPEDIFORMES,AVES,PODICIPEDIDAE,Aechmophorus,occidentalis,,,,,"(Lawrence, 1858)",
140348014,Bertella idiomorpha,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Bertella,idiomorpha,,,,,"Pietsch, 1973",
140348039,Chaenophryne melanorhabdus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Chaenophryne,melanorhabdus,,,,,"Regan &amp; Trewavas, 1932",
140348493,Oneirodes bulbosus,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,bulbosus,,,,,"Chapman, 1939",
140349619,Oneirodes thompsoni,ANIMALIA,CHORDATA,LOPHIIFORMES,ACTINOPTERYGII,ONEIRODIDAE,Oneirodes,thompsoni,,,,,"(Schultz, 1934)",
141481460,Embiotoca lateralis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,EMBIOTOCIDAE,Embiotoca,lateralis,,,,,"Agassiz, 1854",
55997823,Cervus canadensis,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,CERVIDAE,Cervus,canadensis,,,,,"Erxleben, 1777","Although Grubb (in Wilson and Reeder 2005) included <em>canadensis </em>in <em>C. elaphus</em> sharing this conclusion with most taxonomists of 20th century, all original scientific papers published since 1995 have concluded that <em>C. elaphus</em> and <em>C. canadensis</em> are two valid species regardless of whether this conclusion was based on comparison of molecular (Kuwuyama and Ozawa 1999, Randi <em>et al.</em> 2001, Ludt <em>et al.</em> 2004, Pitra <em>et al.</em> 2004, Zhang and Zhang 2012, Liu <em>et al.</em> 2013, Lorenzini and Garofalo 2015), or ethological data (Cap <em>et al.</em> 2008, Frey and Riede 2013). Based on morphological data this was suggested earlier by several authors, e.g. Lydekker (1898), Flerov (1952) and Geist (1998) and both recent reviews on cervid taxonomy are in line with this opinion (Groves and Grubb 2011, Mattioli 2011). <br/><br/>A recent analysis (Lorenzini and Garofolo 2015) of the <em>Cervus </em>group has provided the first indications of another, third, species (aside from <em>Cervus nippon</em>). Mitochondrial complete cytochrome b and control region sequences were analysed under a Bayesian coalescent framework to derive phylogeny, with particular attention on populations from Central Asia. The resultant phylogenetic reconstruction confirmed that red deer is differentiated into two robust monophyletic clades corresponding to the western and eastern part of the range. At the species level, molecular data suggested a fourth species should be recognised, the Tarim Red Deer from Central Asia, including the populations from the Yarkand-Tarim and Bukhara regions and Indian Kashmir, which were formerly considered as subspecies of <em>C. elaphus </em>(<em>C. e. yarkandensis</em>, <em>C.e. bactrianus</em> and <em>C.e. hanglu</em>, respectively). The authors suggest this taxon should be recognised as the Tarim Red Deer (<em>Cervus hanglu</em>, Wagner 1844), as the name with priority over<em> C. yarkandensis</em> or<em> C. bactrianus</em>. Further investigations need to be conducted from additional molecular sources and nuclear coding genes as well as verification of morphology from museum specimens, before the elevation of this taxon to species level can be confirmed (Lorenzini and Garofalo 2015). We provisionally follow this taxonomy here for the purpose of the IUCN Red List assessment in 2016. However, it should be noted that future clarification on genetic relatedness, especially studies with nuclear markers and a more formal morphological description, may lead to further revisions to the taxonomy of the provisional species,<em> C. hanglu</em>, as more information becomes available.<br/><br/><em>C.c. macneilli</em> and wallichii are included here as subspecies of <em>C. canadensis</em>, both are sometimes placed in the “primitive group” of elaphines (with <em>hanglu</em>) based on morphological characters (Geist 1998, Groves 2003, Wilson and Mittermeier 2011), although genetic data place these taxa with the <em>C. canadensis</em> group (Ludt <em>et al.</em> 2004, Lorenzini and Garofalo 2015). <br/><br/>The North American population of the Wapiti has been split into a number of subspecies by various authors, including <em>manitobensis</em>, <em>nelsoni</em>, <em>roosevelti</em>, <em>nannodes</em>, <em>canadensis </em>and <em>merriam </em>(e.g. Meredith <em>et al.</em> 2007, Speller <em>et al.</em> 2014). Polziehn <em>et al.</em> (1998) conducted a phylogenetic study of North American Wapiti and concluded that there is a slight difference between North American Wapiti populations, most likely due to the limited numbers of founders of these populations, but that Roosevelt Elk (<em>Cervus</em> <em>canadensis roosevelti</em>) and Tule Elk (<em>C. c. nannodes</em>) are monophyletic which supports their subspecific status. Polziehn <em>et al.</em> (2000) questioned the subspecific status of <em>C. c. manitobensis</em> and <em>C. c. nelsoni </em>following analysis of 11 populations of North American Elk for genetic diversity. <br/><br/>Here we recognise the subspecies and their distributions as follows: <br/><br/><em>C. c. canadensis</em> – N America<br/><em>C. c. alashanicus</em> – N China<br/><em>C. c. nannodes</em> - California<br/><em>C. c. roosevelti </em>- Vancouver Island, Washington state and Oregon <br/><em>C. c. sibiricus</em> – NE Kazakhstan and N Xinjiang to S Siberia and N Mongolia<br/><em>C. c. xanthopygus</em> – SE Siberia, Russian Far East, Ussuriland, Manchuria<br/><em>C. c. macneilli</em> – Lydekker 1909 (Central and SW China (N Qinghai, Gansu, Shaanxi, W Sichuan and E Xizang)<br/><em>C. c. wallichii</em> - G. Cuvier 1823 (SW China (SE Xizang), Bhutan)"
183347,Sardinops sagax,ANIMALIA,CHORDATA,CLUPEIFORMES,ACTINOPTERYGII,CLUPEIDAE,Sardinops,sagax,,,,,(Jenyns 1842),"<em>Sardinops sagax</em> has historically comprised five geographically isolated subpopulations that were given taxonomic names at some time in their history. There has been considerable confusion as to what rank these subpopulations should be recognized. The current version of the Catalog of Fishes (<span style=""background-color: white;"">Eschmeyer <em>et al.</em> 2018) </span>accepts three valid species within this complex: <em>S. sagax</em> (Jenyns 1842), <em>S. melanosticta</em> (Temminck and Schlegel 1846) and <em>S. ocellatus</em> (Pappe 1853). However, the most recent global analyses found no morphological or genetic differentiation between any of the five subpopulations (<span style=""background-color: white;"">Parrish <em>et al.</em> 1989, Grant and Leslie 1996</span>). Therefore, for the purposes of this assessment, we are treating <em>S. sagax</em> as a single species with five geographically isolated subpopulations."
18596,Pseudorca crassidens,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,DELPHINIDAE,Pseudorca,crassidens,,,,,"(Owen, 1846)","<span class=""datalabel1"">No subspecies of False Killer Whale (<em>Pseudorca crassiden</em><span class=""datalabel1"">s) are currently recognized. However, there is evidence of geographic variability in skull morphology and life history (Kitchener <em>et al</em><span class=""datalabel1"">. 1990, Ferreira <em>et al</em><span class=""datalabel1"">. 2014). Based on genetics there is substantial population structure, both between and within-ocean basins, and even within a single archipelago (Martien <em>et al</em><span class=""datalabel1"">. 2014). This species has been intensively studied only in Hawaii (Baird 2016) and more recently in New Zealand (Zaeschmar 2014). In Hawaii, three subpopulations have been identified based on a combination of genetic studies (Martien <em>et al</em><span class=""datalabel1"">. 2014), satellite tagging (Baird <em>et al</em><span class=""datalabel1"">. 2010, 2012, 2014, Bradford <em>et al</em><span class=""datalabel1"">. 2014a), and analyses of photo-identification data (Baird <em>et al</em><span class=""datalabel1"">. 2008, Baird 2016). These include two partially overlapping insular populations, one around the main Hawaiian Islands, and one in the northwestern Hawaiian Islands, as well as a partially overlapping pelagic population that ranges throughout and beyond the U.S. Exclusive Economic Zone (EEZ) around the Hawaiian Archipelago. In New Zealand, based on high resighting rates of photo-identified individuals and a relatively small number of individuals documented, it is likely that this represents a distinct subpopulation (Zaeschmar 2014). While the number of subpopulations world-wide is unknown, this is due primarily to incomplete sampling in most of the range. Based on the evidence from Hawaii, subpopulation structure likely exists throughout their range.</span></span></span></span>"
147129245,Arrhenia discorosea,FUNGI,BASIDIOMYCOTA,AGARICALES,AGARICOMYCETES,HYGROPHORACEAE,Arrhenia,discorosea,,,,,"(Pilát) Zvyagina, Aleks. &amp; Bulyonk.",
147135428,Baeospora myriadophylla,FUNGI,BASIDIOMYCOTA,AGARICALES,AGARICOMYCETES,MARASMIACEAE,Baeospora,myriadophylla,,,,,(Peck) Singer,
147158431,Catathelasma imperiale,FUNGI,BASIDIOMYCOTA,AGARICALES,AGARICOMYCETES,TRICHOLOMATACEAE,Catathelasma,imperiale,,,,,(P. Karst.) Singer,
147440561,Pseudoplectania melaena,FUNGI,ASCOMYCOTA,PEZIZALES,PEZIZOMYCETES,SARCOSOMATACEAE,Pseudoplectania,melaena,,,,,(Fr.) Sacc.,
148187454,Cortinarius pinophilus,FUNGI,BASIDIOMYCOTA,AGARICALES,AGARICOMYCETES,CORTINARIACEAE,Cortinarius,pinophilus,,,,,Soop,
22680247,Spatula clypeata,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Spatula,clypeata,,,,,"(Linnaeus, 1758)",<em>Spatula clypeata</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Anas</em>.
22680301,Anas acuta,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anas,acuta,,,,,"Linnaeus, 1758",
22720560,Haemorhous cassinii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Haemorhous,cassinii,,,,,"(Baird, 1854)","<p><em>Haemorhous cassinii</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Carpodacus</em> following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>"
22698209,Ardenna grisea,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Ardenna,grisea,,,,,"(Gmelin, 1789)",<em>Ardenna grisea</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Puffinus </em>as <em>P. griseus</em>.
22693749,Pluvialis squatarola,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Pluvialis,squatarola,,,,,"(Linnaeus, 1758)",
22725044,Acanthis flammea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Acanthis,flammea,,,,,"(Linnaeus, 1758)",<p><em>Acanthis flammea</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Carduelis</em> following Ottvall et al. (2002).</p>
22734130,Accipiter striatus,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Accipiter,striatus,,,,,"Vieillot, 1807",
22694870,Brachyramphus marmoratus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Brachyramphus,marmoratus,,,,,"(Gmelin, 1789)",
22718575,Anthus rubescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,rubescens,,,,,"(Tunstall, 1771)",
22729717,Anas crecca,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anas,crecca,,,,,"Linnaeus, 1758",
22698350,Phoebastria nigripes,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,DIOMEDEIDAE,Phoebastria,nigripes,,,,,"(Audubon, 1849)",
22680186,Anas platyrhynchos,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anas,platyrhynchos,,,,,"Linnaeus, 1758","<em><em>Anas platyrhynchos</em></em> and <em><em>A. </em></em><em><em><em><em><em>fulvigula</em></em></em></em></em> (incorporating <em><em><em><em><em>diazi</em></em></em></em></em>) (del Hoyo and Collar 2014) were previously treated as <em>A. <em>platyrhynchos</em></em> (incorporating <em><em><em><em><em><em><em>diazi</em></em></em></em></em></em></em>) and <em><em>A. fulvigula</em></em> following Sibley and Monroe (1990, 1993)."
22698188,Ardenna carneipes,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Ardenna,carneipes,,,,,"(Gould, 1844)",<em>Ardenna carneipes</em>&#160;(del Hoyo<em> et al. </em>2014)&#160;was previously placed in the genus <em>Puffinus</em>.
22697109,Bubulcus ibis,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Bubulcus,ibis,,,,,"(Linnaeus, 1758)",
22693427,Calidris alpina,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Calidris,alpina,,,,,"(Linnaeus, 1758)",
22694787,Chlidonias niger,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Chlidonias,niger,,,,,"(Linnaeus, 1758)",
45354964,Falco peregrinus,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Falco,peregrinus,,,,,"Tunstall, 1771","<em>Falco peregrinus </em>(del Hoyo and Collar 2014) was previously split as <em>F. peregrinus</em> and <em>F. pelegrinoides</em> following Sibley and Monroe (1990, 1993)."
22694524,Hydroprogne caspia,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Hydroprogne,caspia,,,,,"(Pallas, 1770)",<em>Hydroprogne caspia</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Sterna</em>.    <p></p>
22694938,Pandion haliaetus,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,PANDIONIDAE,Pandion,haliaetus,,,,,"(Linnaeus, 1758)",
103818789,Passer domesticus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERIDAE,Passer,domesticus,,,,,"(Linnaeus, 1758)","<p><em>Passer domesticus </em>and<em> P. italiae</em> (del Hoyo and Collar 2016) were previously lumped as<em> P. domesticus </em>following AERC TAC (2003); AOU (1998 and supplements); Christidis and Boles (2008); Cramp <em>et al</em>. (1977-1994); Dowsett and Forbes-Watson (1993); SACC (2005 and updates); Sibley and Monroe (1990, 1993); Stotz <em>et al</em>. (1996); Turbott (1990).</p>"
22693735,Pluvialis fulva,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Pluvialis,fulva,,,,,"(Gmelin, 1789)",
22694623,Sterna hirundo,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Sterna,hirundo,,,,,"Linnaeus, 1758","The BirdLife Taxonomic Working Group is aware that phylogenetic analyses have been published which have proposed generic rearrangements which may affect this species, but prefers to wait until work by other taxonomists reveals how these changes affect the entire groups involved."
22688504,Tyto alba,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,TYTONIDAE,Tyto,alba,,,,,"(Scopoli, 1769)",
22694308,Larus canus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,canus,,,,,"Linnaeus, 1758",
22729877,Larus glaucoides,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,glaucoides,,,,,"Meyer, 1822","<em>Larus glaucoides </em>and <em>L. thayeri</em>&#160;(del Hoyo and Collar 2014) have been lumped as <em>L. glaucoides </em>(Handbook of the Birds of the World and BirdLife International 2018). Chesser <em>et al</em>. (2017) made Thayer’s Gull <em>Larus thayeri</em> a subspecies of Iceland Gull <em>L. glaucoides</em>, with the race <em>L. g. kumlieni</em> retained ‘as a separate group’ although the proposal (<a href=""http://checklist.aou.org/assets/proposals/PDF/2017-C.pdf"">http://checklist.aou.org/assets/proposals/PDF/2017-C.pdf</a>) on which the decision on <em>thayeri</em> was based argued that <em>kumlieni</em> is the product of non-assortative mating between the taxa <em>thayeri</em> and <em>glaucoides</em>; see also Ayyash (2017). The close relationship of <em>thayeri</em> and <em>glaucoides</em> is shown without commentary in Figure 8B in Sonsthagen <em>et al</em>. (2016). We accept <em>Larus thayeri</em> as a subspecies of <em>L. glaucoides</em> but treat <em>kumlieni</em> as an apparent hybrid population having no taxonomic status.<p></p>"
62030590,Larus smithsonianus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,smithsonianus,,,,,"Coues, 1862","<em>Larus argentatus </em>and <em>L. smithsonianus</em> (the latter including <em>vegae </em>and <em>mongolicus</em>) (del Hoyo and Collar 2014) were previously lumped as <em>L. argentatus</em> following Sibley and Monroe (1990, 1993)."
22692479,Rallus limicola,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Rallus,limicola,,,,,"Vieillot, 1819",
22728950,Urile pelagicus,ANIMALIA,CHORDATA,SULIFORMES,AVES,PHALACROCORACIDAE,Urile,pelagicus,,,,,"(Pallas, 1811)","Following Kennedy and Spencer (2014) the genus&#160;<em>Phalacrocorax</em>&#160;has been divided into six genera, with <em>P.&#160;</em><span style=""background-color: rgb(255, 255, 255);""><em>penicillatus, P. pelagicus</em> and <em>P. urile</em> moved into&#160;</span><em>Urile</em>&#160;(HBW and BirdLife International 2018)."
2477,Balaenoptera musculus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BALAENOPTERIDAE,Balaenoptera,musculus,,,,,"(Linnaeus, 1758)","The Committee on Taxonomy of the Society for Marine Mammalogy (Committee on Taxonomy 2016) provisionally lists the following subspecies: <em>Balaenoptera musculus musculus</em> (Linnaeus, 1758) - Northern Blue Whale (found in the North Atlantic and the North Pacific); <em>B. m. intermedia</em> (Burmeister, 1871) - Antarctic Blue Whale;<em> B. m. indica</em> (Blyth 1859) - Northern Indian Ocean Blue Whale; <em>B. m. brevicauda</em> (Ichihara, 1966) - Pygmy Blue Whale; and <em>B. m. un-named </em>subspecies - Chilean Blue Whale.<br/><br/>The nominate subspecies <em>B. m. musculus</em> refers at least to the North Atlantic Blue Whale which was the basis for the first description of the species by Linnaeus. Animals in the North Pacific are similar in size and morphology to North Atlantic Blue Whales and are also regarded as<em> B. m. musculus</em>, pending a genetic comparison of these populations. The Antarctic form <em>B. m. intermedia</em> is distinguished by its large body size and Antarctic distribution in summer. The Pygmy Blue Whale <em>B. m. brevicauda</em> has a number of morphological characteristics that distinguish it from <em>B. m. intermedia</em> and <em>B. m. musculus</em>. It occurs in the Indian Ocean, excluding the Antarctic, from Africa and Madagascar across to Indonesia and Australia, and in the southwestern Pacific, including Tasmania and New Zealand. Blue Whales in the northern Indian Ocean have been tentatively assigned the name<em> B. m. indica</em>, but a clear distinction between <em>B. m. indica </em>and <em>B. m. brevicauda</em> has not yet been established.<br/><br/>Blue Whales in the southeastern Pacific are intermediate in size between <em>B. m. intermedia</em> and<em> B. m. brevicauda</em> (Branch <em>et al</em>. 2007a) and are genetically differentiated from both groups (LeDuc<em> et al.</em> 2017). They are provisionally designated as an unnamed subspecies with the common name Chilean Blue Whales. Chilean Blue Whales are genetically most similar to Blue Whales in the northeast Pacific (LeDuc <em>et al.</em> 2017); investigations into the genetic and morphological distinction between these two groups are ongoing. The respective winter ranges of Blue Whales from the eastern South Pacific (Chilean Blue whales) and from the eastern North Pacific may overlap in the eastern equatorial Pacific but their breeding seasons are probably six months out of phase (LeDuc<em> et al</em>. 2017)."
147323011,Hygrophorus calophyllus,FUNGI,BASIDIOMYCOTA,AGARICALES,AGARICOMYCETES,HYGROPHORACEAE,Hygrophorus,calophyllus,,,,,P. Karst.,
41755,Physeter macrocephalus,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,PHYSETERIDAE,Physeter,macrocephalus,,,,,"Linnaeus, 1758","Although <em>Physeter catodon</em> is still occasionally used in the literature, <em>P</em>.<em> macrocephalus</em> is recommended (Rice 1989). Both names are listed on the same page of the original description by Linnaeus (1758), and priority is unclear. However, <em>P</em>. <em>macrocephalu</em>s is preferable because it is used much more frequently, and this will support nomenclatural stability."
167896,Potamogeton alpinus,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,POTAMOGETONACEAE,Potamogeton,alpinus,,,,,Balb.,"There are no significant taxonomic issues affecting this name. Two subspecies are recognised by the   World Checklist of Selected Plant Families (The Board of Trustees of the Royal Botanic Gardens, Kew 2010): subsp. <em>tenuifolius</em> (Raf.) Hultén, which occurs in central and far-eastern Russia, Mongolia and Japan, and subsp. <span style=""font-style: italic;"">alpinus</span> occurs throughout the rest of the species rang and appears to overlap with subsp. <span style=""font-style: italic;"">tenuifolius</span> throughout much of the range of the latter.<br/><br/><span style=""font-style: italic;"">P. alpinus</span> is known to hybridise with   <em>P. crispus</em> L. (<em>P.</em> ×<em>olivaceus </em>Baagöe ex G. Fisch.), <em>P. gramineus</em> L. (<em>P.</em> ×<em>nericius </em>Hagstr.), <em>P. lucens</em> L. (<em>P.</em> ×<em>nerviger </em>Wolfg. in Schult. et Schult.), <em>P. perfoliatus</em> L. (<em>P.</em> ×<em>prussicus </em>Hagstr.), <em>P. polygonifolius</em> Pourr. (<em>P.</em> ×<em>spathulatus </em>Schrad. ex W. D. J. Koch et Ziz,) and <em>P. praelongus</em> Wulfen (<em>P.</em> ×<em>griffithii </em>A. Benn.). None of these hybrids are frequent and they are unlikely to represent a threat to the species."
